ACCESS,ACR,AGEP,BATH,BDSP,BLD,COW,ELEP,FESRP,FKITP,FPARC,FSCHP,FTAXP,GASP,HHL,HHT,HINCP,LANX,MAR,MV,NRC,R18,R65,RAC1P,RMSP,RWAT,SCH,SCHL,SEX,VALP,VALP_B1
1.0,3.0,68,1.0,4.0,2.0,0,130.0,0,0.0,2,0,0.0,3.0,1.0,1.0,167500.0,2,1,6.0,1.0,1.0,2.0,1,12.0,1.0,1,18,1,200000.0,1.0
1.0,3.0,65,1.0,4.0,2.0,4,130.0,0,0.0,2,0,0.0,3.0,1.0,1.0,167500.0,2,1,6.0,1.0,1.0,2.0,1,12.0,1.0,1,19,2,200000.0,1.0
1.0,3.0,16,1.0,4.0,2.0,0,130.0,0,0.0,2,0,0.0,3.0,1.0,1.0,167500.0,2,5,6.0,1.0,1.0,2.0,9,12.0,1.0,2,13,1,200000.0,1.0
2.0,3.0,56,1.0,4.0,3.0,0,230.0,0,0.0,4,0,1.0,3.0,1.0,1.0,80600.0,2,1,7.0,0.0,0.0,0.0,1,8.0,1.0,1,14,2,300000.0,1.0
2.0,3.0,60,1.0,4.0,3.0,1,230.0,0,0.0,4,0,1.0,3.0,1.0,1.0,80600.0,2,1,7.0,0.0,0.0,0.0,1,8.0,1.0,1,16,1,300000.0,1.0
1.0,1.0,65,1.0,3.0,2.0,3,300.0,0,0.0,2,0,1.0,10.0,5.0,3.0,110000.0,1,3,7.0,1.0,1.0,1.0,3,6.0,1.0,1,16,2,150000.0,1.0
1.0,1.0,46,1.0,3.0,2.0,3,300.0,0,0.0,2,0,1.0,10.0,5.0,3.0,110000.0,2,3,7.0,1.0,1.0,1.0,3,6.0,1.0,1,20,1,150000.0,1.0
1.0,1.0,17,1.0,3.0,2.0,0,300.0,0,0.0,2,0,1.0,10.0,5.0,3.0,110000.0,2,5,7.0,1.0,1.0,1.0,3,6.0,1.0,1,14,2,150000.0,1.0
1.0,2.0,72,1.0,3.0,2.0,1,70.0,0,0.0,4,0,0.0,30.0,1.0,3.0,13000.0,2,2,7.0,0.0,0.0,1.0,1,8.0,1.0,1,16,2,80000.0,0.0
1.0,2.0,53,1.0,3.0,2.0,0,70.0,0,0.0,4,0,0.0,30.0,1.0,3.0,13000.0,2,5,7.0,0.0,0.0,1.0,1,8.0,1.0,1,19,1,80000.0,0.0
1.0,1.0,35,1.0,4.0,2.0,2,150.0,0,0.0,1,0,0.0,100.0,1.0,1.0,316000.0,2,1,3.0,2.0,1.0,0.0,1,16.0,1.0,1,21,2,250000.0,1.0
1.0,1.0,35,1.0,4.0,2.0,6,150.0,0,0.0,1,0,0.0,100.0,1.0,1.0,316000.0,2,1,3.0,2.0,1.0,0.0,1,16.0,1.0,1,21,1,250000.0,1.0
1.0,1.0,2,1.0,4.0,2.0,0,150.0,0,0.0,1,0,0.0,100.0,1.0,1.0,316000.0,0,5,3.0,2.0,1.0,0.0,1,16.0,1.0,0,0,1,250000.0,1.0
1.0,1.0,2,1.0,4.0,2.0,0,150.0,0,0.0,1,0,0.0,100.0,1.0,1.0,316000.0,0,5,3.0,2.0,1.0,0.0,1,16.0,1.0,0,0,1,250000.0,1.0
1.0,1.0,41,1.0,4.0,2.0,1,150.0,0,0.0,3,0,1.0,90.0,1.0,1.0,87000.0,2,1,3.0,3.0,1.0,0.0,1,7.0,1.0,1,19,1,165000.0,1.0
1.0,1.0,42,1.0,4.0,2.0,1,150.0,0,0.0,3,0,1.0,90.0,1.0,1.0,87000.0,2,1,3.0,3.0,1.0,0.0,1,7.0,1.0,1,21,2,165000.0,1.0
1.0,1.0,12,1.0,4.0,2.0,0,150.0,0,0.0,3,0,1.0,90.0,1.0,1.0,87000.0,2,5,3.0,3.0,1.0,0.0,1,7.0,1.0,2,9,1,165000.0,1.0
1.0,1.0,6,1.0,4.0,2.0,0,150.0,0,0.0,3,0,1.0,90.0,1.0,1.0,87000.0,2,5,3.0,3.0,1.0,0.0,1,7.0,1.0,2,3,2,165000.0,1.0
1.0,1.0,4,1.0,4.0,2.0,0,150.0,0,0.0,3,0,1.0,90.0,1.0,1.0,87000.0,0,5,3.0,3.0,1.0,0.0,1,7.0,1.0,3,1,2,165000.0,1.0
1.0,2.0,55,1.0,4.0,2.0,1,70.0,0,0.0,0,0,0.0,30.0,1.0,4.0,50000.0,2,2,5.0,0.0,0.0,0.0,1,6.0,1.0,1,19,1,325000.0,1.0
1.0,1.0,65,1.0,2.0,2.0,5,220.0,0,0.0,4,0,1.0,100.0,1.0,1.0,90100.0,2,1,6.0,0.0,0.0,1.0,1,5.0,1.0,1,16,1,105000.0,0.0
1.0,1.0,53,1.0,2.0,2.0,6,220.0,0,0.0,4,0,1.0,100.0,1.0,1.0,90100.0,2,1,6.0,0.0,0.0,1.0,1,5.0,1.0,1,19,2,105000.0,0.0
3.0,1.0,70,1.0,3.0,2.0,0,50.0,0,0.0,0,0,0.0,50.0,1.0,6.0,14650.0,2,3,5.0,0.0,0.0,1.0,1,6.0,1.0,1,16,2,90000.0,0.0
1.0,1.0,59,1.0,3.0,2.0,0,150.0,0,0.0,0,0,0.0,3.0,1.0,6.0,12400.0,2,3,4.0,0.0,0.0,0.0,1,6.0,1.0,1,21,2,75000.0,0.0
1.0,1.0,24,1.0,4.0,2.0,3,120.0,0,0.0,2,0,0.0,70.0,2.0,1.0,33400.0,2,1,1.0,1.0,1.0,0.0,1,10.0,1.0,2,18,2,250000.0,1.0
1.0,1.0,25,1.0,4.0,2.0,3,120.0,0,0.0,2,0,0.0,70.0,2.0,1.0,33400.0,1,1,1.0,1.0,1.0,0.0,1,10.0,1.0,1,17,1,250000.0,1.0
1.0,1.0,6,1.0,4.0,2.0,0,120.0,0,0.0,2,0,0.0,70.0,2.0,1.0,33400.0,1,5,1.0,1.0,1.0,0.0,1,10.0,1.0,2,3,2,250000.0,1.0
1.0,1.0,49,1.0,2.0,2.0,7,300.0,0,0.0,4,0,1.0,3.0,1.0,1.0,125000.0,2,1,1.0,0.0,0.0,0.0,1,4.0,1.0,1,20,2,300000.0,1.0
1.0,1.0,50,1.0,2.0,2.0,7,300.0,0,0.0,4,0,1.0,3.0,1.0,1.0,125000.0,2,1,1.0,0.0,0.0,0.0,1,4.0,1.0,1,20,1,300000.0,1.0
1.0,3.0,74,1.0,2.0,2.0,6,400.0,0,0.0,0,0,0.0,3.0,1.0,6.0,62900.0,2,2,7.0,0.0,0.0,1.0,1,5.0,1.0,1,18,2,75000.0,0.0
1.0,2.0,78,1.0,4.0,2.0,0,250.0,0,0.0,4,0,0.0,3.0,1.0,1.0,70800.0,2,1,7.0,0.0,1.0,2.0,1,6.0,1.0,1,19,1,60000.0,0.0
1.0,2.0,68,1.0,4.0,2.0,3,250.0,0,0.0,4,0,0.0,3.0,1.0,1.0,70800.0,2,1,7.0,0.0,1.0,2.0,1,6.0,1.0,1,16,2,60000.0,0.0
1.0,2.0,49,1.0,4.0,2.0,0,250.0,1,0.0,4,0,0.0,3.0,1.0,1.0,70800.0,2,5,7.0,0.0,1.0,2.0,1,6.0,1.0,1,13,2,60000.0,0.0
1.0,2.0,40,1.0,4.0,2.0,0,250.0,0,0.0,4,0,0.0,3.0,1.0,1.0,70800.0,2,2,7.0,0.0,1.0,2.0,3,6.0,1.0,1,16,1,60000.0,0.0
1.0,2.0,34,1.0,4.0,2.0,4,250.0,0,0.0,4,0,0.0,3.0,1.0,1.0,70800.0,2,2,7.0,0.0,1.0,2.0,3,6.0,1.0,1,16,2,60000.0,0.0
1.0,2.0,2,1.0,4.0,2.0,0,250.0,0,0.0,4,0,0.0,3.0,1.0,1.0,70800.0,0,5,7.0,0.0,1.0,2.0,3,6.0,1.0,0,0,1,60000.0,0.0
1.0,3.0,43,1.0,5.0,2.0,1,220.0,0,0.0,1,0,0.0,4.0,1.0,1.0,221350.0,2,1,3.0,1.0,1.0,0.0,1,10.0,1.0,1,21,1,500000.0,1.0
1.0,3.0,33,1.0,5.0,2.0,4,220.0,0,0.0,1,0,0.0,4.0,1.0,1.0,221350.0,2,1,3.0,1.0,1.0,0.0,1,10.0,1.0,2,22,2,500000.0,1.0
1.0,3.0,1,1.0,5.0,2.0,0,220.0,0,0.0,1,0,0.0,4.0,1.0,1.0,221350.0,0,5,3.0,1.0,1.0,0.0,1,10.0,1.0,0,0,2,500000.0,1.0
2.0,2.0,53,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,50.0,1.0,1.0,25000.0,2,1,6.0,0.0,0.0,0.0,3,5.0,1.0,1,13,1,102000.0,0.0
2.0,2.0,53,1.0,3.0,2.0,1,90.0,0,0.0,4,0,0.0,50.0,1.0,1.0,25000.0,2,1,6.0,0.0,0.0,0.0,1,5.0,1.0,1,13,2,102000.0,0.0
1.0,3.0,36,1.0,3.0,2.0,6,170.0,0,0.0,1,0,0.0,30.0,1.0,2.0,108000.0,2,3,4.0,2.0,1.0,0.0,1,5.0,1.0,1,18,1,180000.0,1.0
1.0,3.0,4,1.0,3.0,2.0,0,170.0,0,0.0,1,0,0.0,30.0,1.0,2.0,108000.0,0,5,4.0,2.0,1.0,0.0,1,5.0,1.0,2,1,2,180000.0,1.0
1.0,3.0,1,1.0,3.0,2.0,0,170.0,0,0.0,1,0,0.0,30.0,1.0,2.0,108000.0,0,5,4.0,2.0,1.0,0.0,1,5.0,1.0,0,0,1,180000.0,1.0
1.0,2.0,80,1.0,3.0,2.0,0,140.0,0,0.0,4,0,0.0,3.0,1.0,1.0,79800.0,2,1,5.0,0.0,0.0,2.0,1,7.0,1.0,1,16,1,158000.0,1.0
1.0,2.0,74,1.0,3.0,2.0,0,140.0,0,0.0,4,0,0.0,3.0,1.0,1.0,79800.0,2,1,5.0,0.0,0.0,2.0,1,7.0,1.0,1,16,2,158000.0,1.0
1.0,1.0,31,1.0,3.0,2.0,1,200.0,0,0.0,0,0,0.0,90.0,1.0,6.0,40000.0,2,5,2.0,0.0,0.0,0.0,1,4.0,1.0,1,21,2,200000.0,1.0
2.0,3.0,69,1.0,3.0,2.0,0,140.0,0,0.0,4,0,0.0,3.0,1.0,1.0,101200.0,2,1,7.0,0.0,0.0,2.0,1,5.0,1.0,1,21,1,200000.0,1.0
2.0,3.0,67,1.0,3.0,2.0,4,140.0,0,0.0,4,0,0.0,3.0,1.0,1.0,101200.0,2,1,7.0,0.0,0.0,2.0,9,5.0,1.0,1,22,2,200000.0,1.0
1.0,1.0,38,1.0,4.0,2.0,1,300.0,0,0.0,2,0,1.0,30.0,1.0,1.0,105200.0,2,1,3.0,2.0,1.0,0.0,1,8.0,1.0,1,18,1,250000.0,1.0
1.0,1.0,35,1.0,4.0,2.0,2,300.0,0,0.0,2,0,1.0,30.0,1.0,1.0,105200.0,2,1,3.0,2.0,1.0,0.0,1,8.0,1.0,1,17,2,250000.0,1.0
1.0,1.0,16,1.0,4.0,2.0,1,300.0,0,0.0,2,0,1.0,30.0,1.0,1.0,105200.0,2,5,3.0,2.0,1.0,0.0,3,8.0,1.0,2,13,2,250000.0,1.0
1.0,1.0,15,1.0,4.0,2.0,0,300.0,0,0.0,2,0,1.0,30.0,1.0,1.0,105200.0,2,5,3.0,2.0,1.0,0.0,3,8.0,1.0,2,12,2,250000.0,1.0
1.0,1.0,47,1.0,5.0,2.0,0,130.0,0,0.0,3,0,0.0,3.0,2.0,2.0,4500.0,1,2,4.0,3.0,1.0,0.0,8,9.0,1.0,1,14,1,45000.0,0.0
1.0,1.0,12,1.0,5.0,2.0,0,130.0,0,0.0,3,0,0.0,3.0,2.0,2.0,4500.0,2,5,4.0,3.0,1.0,0.0,8,9.0,1.0,2,9,1,45000.0,0.0
1.0,1.0,7,1.0,5.0,2.0,0,130.0,0,0.0,3,0,0.0,3.0,2.0,2.0,4500.0,2,5,4.0,3.0,1.0,0.0,8,9.0,1.0,2,3,1,45000.0,0.0
1.0,1.0,4,1.0,5.0,2.0,0,130.0,0,0.0,3,0,0.0,3.0,2.0,2.0,4500.0,0,5,4.0,3.0,1.0,0.0,8,9.0,1.0,2,1,1,45000.0,0.0
1.0,2.0,62,1.0,3.0,2.0,4,170.0,0,0.0,4,0,0.0,3.0,1.0,1.0,55000.0,2,1,7.0,0.0,0.0,0.0,1,6.0,1.0,1,18,1,150000.0,1.0
1.0,2.0,62,1.0,3.0,2.0,1,170.0,0,0.0,4,0,0.0,3.0,1.0,1.0,55000.0,2,1,7.0,0.0,0.0,0.0,1,6.0,1.0,1,16,2,150000.0,1.0
1.0,1.0,56,1.0,3.0,2.0,1,130.0,0,0.0,2,0,1.0,30.0,2.0,1.0,46600.0,2,1,5.0,2.0,1.0,0.0,1,5.0,1.0,1,17,2,40000.0,0.0
1.0,1.0,38,1.0,3.0,2.0,1,130.0,0,0.0,2,0,1.0,30.0,2.0,1.0,46600.0,2,1,5.0,2.0,1.0,0.0,3,5.0,1.0,1,11,1,40000.0,0.0
1.0,1.0,20,1.0,3.0,2.0,1,130.0,0,0.0,2,0,1.0,30.0,2.0,1.0,46600.0,1,5,5.0,2.0,1.0,0.0,1,5.0,1.0,2,14,2,40000.0,0.0
1.0,1.0,17,1.0,3.0,2.0,1,130.0,0,0.0,2,0,1.0,30.0,2.0,1.0,46600.0,2,5,5.0,2.0,1.0,0.0,9,5.0,1.0,2,13,2,40000.0,0.0
1.0,1.0,13,1.0,3.0,2.0,0,130.0,0,0.0,2,1,1.0,30.0,2.0,1.0,46600.0,2,5,5.0,2.0,1.0,0.0,9,5.0,1.0,2,8,2,40000.0,0.0
1.0,1.0,84,1.0,3.0,2.0,0,40.0,1,0.0,4,1,1.0,40.0,1.0,3.0,21120.0,2,2,7.0,0.0,0.0,2.0,3,5.0,1.0,1,9,2,65000.0,0.0
1.0,1.0,66,1.0,3.0,2.0,0,40.0,1,0.0,4,1,1.0,40.0,1.0,3.0,21120.0,2,3,7.0,0.0,0.0,2.0,3,5.0,1.0,1,18,2,65000.0,0.0
1.0,1.0,31,1.0,4.0,2.0,1,190.0,0,0.0,1,0,1.0,3.0,1.0,1.0,85000.0,2,1,2.0,1.0,1.0,0.0,1,7.0,1.0,1,22,2,278000.0,1.0
1.0,1.0,30,1.0,4.0,2.0,1,190.0,0,0.0,1,0,1.0,3.0,1.0,1.0,85000.0,2,1,2.0,1.0,1.0,0.0,1,7.0,1.0,1,19,1,278000.0,1.0
1.0,1.0,2,1.0,4.0,2.0,0,190.0,0,0.0,1,0,1.0,3.0,1.0,1.0,85000.0,0,5,2.0,1.0,1.0,0.0,1,7.0,1.0,0,0,2,278000.0,1.0
1.0,1.0,34,1.0,3.0,3.0,1,180.0,0,0.0,2,0,0.0,2.0,2.0,1.0,66000.0,1,1,4.0,3.0,1.0,0.0,1,5.0,1.0,1,16,2,92000.0,0.0
1.0,1.0,29,1.0,3.0,3.0,1,180.0,0,0.0,2,0,0.0,2.0,2.0,1.0,66000.0,1,1,4.0,3.0,1.0,0.0,1,5.0,1.0,1,16,1,92000.0,0.0
1.0,1.0,10,1.0,3.0,3.0,0,180.0,0,0.0,2,0,0.0,2.0,2.0,1.0,66000.0,1,5,4.0,3.0,1.0,0.0,1,5.0,1.0,3,7,2,92000.0,0.0
1.0,1.0,7,1.0,3.0,3.0,0,180.0,0,0.0,2,0,0.0,2.0,2.0,1.0,66000.0,1,5,4.0,3.0,1.0,0.0,1,5.0,1.0,3,5,1,92000.0,0.0
1.0,1.0,5,1.0,3.0,3.0,0,180.0,0,0.0,2,0,0.0,2.0,2.0,1.0,66000.0,1,5,4.0,3.0,1.0,0.0,1,5.0,1.0,3,2,1,92000.0,0.0
1.0,1.0,44,1.0,4.0,2.0,2,260.0,0,0.0,2,0,0.0,50.0,3.0,1.0,153200.0,2,1,4.0,2.0,1.0,0.0,1,9.0,1.0,1,21,2,275000.0,1.0
1.0,1.0,51,1.0,4.0,2.0,2,260.0,0,0.0,2,0,0.0,50.0,3.0,1.0,153200.0,2,1,4.0,2.0,1.0,0.0,1,9.0,1.0,1,22,1,275000.0,1.0
1.0,1.0,16,1.0,4.0,2.0,1,260.0,0,0.0,2,0,0.0,50.0,3.0,1.0,153200.0,1,5,4.0,2.0,1.0,0.0,1,9.0,1.0,2,13,2,275000.0,1.0
1.0,1.0,13,1.0,4.0,2.0,0,260.0,0,0.0,2,0,0.0,50.0,3.0,1.0,153200.0,1,5,4.0,2.0,1.0,0.0,1,9.0,1.0,2,10,2,275000.0,1.0
1.0,1.0,44,1.0,2.0,2.0,2,70.0,0,0.0,0,0,0.0,60.0,2.0,6.0,50000.0,1,3,4.0,0.0,0.0,0.0,1,5.0,1.0,1,20,2,510000.0,1.0
1.0,1.0,47,1.0,5.0,2.0,2,140.0,0,0.0,2,0,0.0,70.0,1.0,3.0,90000.0,2,4,5.0,1.0,1.0,0.0,1,11.0,1.0,1,21,2,286000.0,1.0
1.0,1.0,16,1.0,5.0,2.0,0,140.0,0,0.0,2,0,0.0,70.0,1.0,3.0,90000.0,2,5,5.0,1.0,1.0,0.0,1,11.0,1.0,3,12,2,286000.0,1.0
1.0,1.0,54,1.0,4.0,2.0,5,90.0,0,0.0,4,0,0.0,160.0,1.0,1.0,133000.0,2,1,2.0,0.0,0.0,0.0,1,8.0,1.0,1,21,2,290000.0,1.0
1.0,1.0,54,1.0,4.0,2.0,4,90.0,0,0.0,4,0,0.0,160.0,1.0,1.0,133000.0,2,1,2.0,0.0,0.0,0.0,1,8.0,1.0,1,21,1,290000.0,1.0
1.0,2.0,67,1.0,3.0,2.0,1,90.0,0,0.0,4,0,1.0,3.0,1.0,1.0,42600.0,2,1,3.0,0.0,0.0,2.0,1,7.0,1.0,1,19,2,300000.0,1.0
1.0,2.0,69,1.0,3.0,2.0,1,90.0,0,0.0,4,0,1.0,3.0,1.0,1.0,42600.0,2,1,3.0,0.0,0.0,2.0,1,7.0,1.0,1,19,1,300000.0,1.0
1.0,1.0,64,1.0,4.0,2.0,1,140.0,0,0.0,4,0,0.0,80.0,1.0,1.0,61500.0,2,1,3.0,0.0,0.0,0.0,1,9.0,1.0,1,18,1,300000.0,1.0
1.0,1.0,62,1.0,4.0,2.0,0,140.0,0,0.0,4,0,0.0,80.0,1.0,1.0,61500.0,2,1,3.0,0.0,0.0,0.0,1,9.0,1.0,1,16,2,300000.0,1.0
1.0,1.0,58,1.0,3.0,2.0,1,100.0,0,0.0,4,0,0.0,50.0,2.0,1.0,117000.0,1,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,17,1,156000.0,1.0
1.0,1.0,47,1.0,3.0,2.0,1,100.0,0,0.0,4,0,0.0,50.0,2.0,1.0,117000.0,1,1,5.0,0.0,0.0,0.0,1,7.0,1.0,1,19,2,156000.0,1.0
1.0,1.0,22,1.0,3.0,2.0,0,100.0,0,0.0,4,0,0.0,50.0,2.0,1.0,117000.0,2,5,5.0,0.0,0.0,0.0,1,7.0,1.0,2,16,2,156000.0,1.0
3.0,1.0,46,1.0,3.0,2.0,3,130.0,0,0.0,4,0,1.0,50.0,1.0,1.0,99000.0,2,1,6.0,0.0,0.0,0.0,3,5.0,1.0,1,19,2,125000.0,0.0
3.0,1.0,48,1.0,3.0,2.0,6,130.0,0,0.0,4,0,1.0,50.0,1.0,1.0,99000.0,2,1,6.0,0.0,0.0,0.0,3,5.0,1.0,1,16,1,125000.0,0.0
1.0,1.0,27,1.0,3.0,2.0,1,90.0,0,0.0,0,0,1.0,50.0,1.0,7.0,156000.0,2,5,2.0,0.0,0.0,0.0,3,5.0,1.0,1,21,2,135000.0,1.0
1.0,1.0,39,1.0,3.0,2.0,1,90.0,0,0.0,0,0,1.0,50.0,1.0,7.0,156000.0,2,4,2.0,0.0,0.0,0.0,2,5.0,1.0,1,19,1,135000.0,1.0
1.0,2.0,71,1.0,4.0,2.0,0,130.0,0,0.0,0,0,1.0,70.0,1.0,6.0,3500.0,2,2,5.0,0.0,0.0,1.0,2,7.0,1.0,1,14,2,180000.0,1.0
1.0,2.0,45,1.0,3.0,2.0,1,80.0,0,0.0,4,0,1.0,40.0,1.0,1.0,97000.0,2,1,4.0,0.0,0.0,0.0,1,6.0,1.0,1,19,2,350000.0,1.0
1.0,2.0,50,1.0,3.0,2.0,1,80.0,0,0.0,4,0,1.0,40.0,1.0,1.0,97000.0,2,1,4.0,0.0,0.0,0.0,9,6.0,1.0,1,16,1,350000.0,1.0
1.0,1.0,60,1.0,4.0,2.0,2,130.0,0,0.0,4,0,1.0,90.0,1.0,1.0,140000.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,1,19,2,190000.0,1.0
1.0,1.0,63,1.0,4.0,2.0,7,130.0,0,0.0,4,0,1.0,90.0,1.0,1.0,140000.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,1,21,1,190000.0,1.0
1.0,1.0,70,1.0,3.0,2.0,1,190.0,0,0.0,0,0,0.0,40.0,1.0,6.0,19500.0,2,3,1.0,0.0,0.0,1.0,1,5.0,1.0,1,22,2,120000.0,0.0
1.0,1.0,65,1.0,3.0,2.0,1,80.0,0,0.0,4,0,0.0,80.0,1.0,1.0,95800.0,2,1,3.0,0.0,0.0,1.0,1,6.0,1.0,1,18,1,170000.0,1.0
1.0,1.0,63,1.0,3.0,2.0,1,80.0,0,0.0,4,0,0.0,80.0,1.0,1.0,95800.0,2,1,3.0,0.0,0.0,1.0,1,6.0,1.0,1,19,2,170000.0,1.0
1.0,2.0,50,1.0,3.0,2.0,0,140.0,0,0.0,4,0,0.0,3.0,1.0,1.0,105200.0,2,1,3.0,0.0,0.0,0.0,1,7.0,1.0,1,21,1,180000.0,1.0
1.0,2.0,48,1.0,3.0,2.0,4,140.0,0,0.0,4,0,0.0,3.0,1.0,1.0,105200.0,2,1,3.0,0.0,0.0,0.0,1,7.0,1.0,1,22,2,180000.0,1.0
1.0,1.0,53,1.0,3.0,2.0,1,100.0,0,0.0,4,0,0.0,40.0,1.0,1.0,35000.0,2,1,5.0,0.0,0.0,0.0,1,6.0,1.0,1,16,2,55000.0,0.0
1.0,1.0,46,1.0,3.0,2.0,0,100.0,0,0.0,4,0,0.0,40.0,1.0,1.0,35000.0,2,1,5.0,0.0,0.0,0.0,1,6.0,1.0,1,16,1,55000.0,0.0
1.0,3.0,64,1.0,3.0,2.0,0,240.0,0,0.0,2,0,0.0,3.0,1.0,3.0,39100.0,2,2,6.0,1.0,1.0,0.0,1,7.0,1.0,1,16,2,15000.0,0.0
1.0,3.0,39,1.0,3.0,2.0,1,240.0,0,0.0,2,0,0.0,3.0,1.0,3.0,39100.0,2,3,6.0,1.0,1.0,0.0,1,7.0,1.0,3,16,2,15000.0,0.0
1.0,3.0,15,1.0,3.0,2.0,0,240.0,0,0.0,2,0,0.0,3.0,1.0,3.0,39100.0,2,5,6.0,1.0,1.0,0.0,3,7.0,1.0,2,11,2,15000.0,0.0
1.0,3.0,44,1.0,3.0,2.0,5,240.0,0,0.0,2,0,0.0,3.0,1.0,3.0,39100.0,2,3,6.0,1.0,1.0,0.0,2,7.0,1.0,1,16,1,15000.0,0.0
3.0,2.0,54,1.0,4.0,2.0,6,130.0,0,0.0,4,0,0.0,40.0,1.0,1.0,72000.0,2,1,6.0,0.0,0.0,1.0,1,8.0,1.0,1,19,1,250000.0,1.0
3.0,2.0,66,1.0,4.0,2.0,2,130.0,0,0.0,4,0,0.0,40.0,1.0,1.0,72000.0,2,1,6.0,0.0,0.0,1.0,3,8.0,1.0,1,24,2,250000.0,1.0
1.0,1.0,28,1.0,3.0,2.0,1,80.0,1,0.0,4,1,1.0,80.0,5.0,1.0,69600.0,1,1,3.0,0.0,0.0,0.0,6,5.0,1.0,1,14,1,180000.0,1.0
1.0,1.0,23,1.0,3.0,2.0,1,80.0,1,0.0,4,1,1.0,80.0,5.0,1.0,69600.0,1,1,3.0,0.0,0.0,0.0,6,5.0,1.0,1,18,2,180000.0,1.0
3.0,1.0,55,1.0,2.0,2.0,0,180.0,0,0.0,0,0,1.0,3.0,1.0,4.0,0.0,2,5,7.0,0.0,0.0,0.0,1,4.0,1.0,1,20,1,30000.0,0.0
1.0,1.0,72,1.0,4.0,2.0,1,130.0,0,0.0,0,0,0.0,40.0,1.0,6.0,30000.0,2,3,5.0,0.0,0.0,1.0,1,9.0,1.0,1,22,2,200000.0,1.0
1.0,1.0,60,1.0,4.0,2.0,1,200.0,0,0.0,4,0,1.0,40.0,1.0,1.0,80700.0,2,1,6.0,0.0,0.0,0.0,1,6.0,1.0,1,16,2,35000.0,0.0
1.0,1.0,63,1.0,4.0,2.0,0,200.0,0,0.0,4,0,1.0,40.0,1.0,1.0,80700.0,2,1,6.0,0.0,0.0,0.0,1,6.0,1.0,1,16,1,35000.0,0.0
1.0,1.0,34,1.0,4.0,2.0,1,200.0,0,0.0,4,0,1.0,40.0,1.0,1.0,80700.0,2,3,6.0,0.0,0.0,0.0,1,6.0,1.0,1,21,1,35000.0,0.0
1.0,1.0,28,1.0,4.0,2.0,9,200.0,0,0.0,4,0,1.0,40.0,1.0,1.0,80700.0,2,5,6.0,0.0,0.0,0.0,1,6.0,1.0,1,21,2,35000.0,0.0
1.0,1.0,20,1.0,4.0,2.0,0,200.0,0,0.0,4,0,1.0,40.0,1.0,1.0,80700.0,2,5,6.0,0.0,0.0,0.0,1,6.0,1.0,1,17,2,35000.0,0.0
1.0,1.0,37,1.0,2.0,2.0,3,70.0,0,0.0,4,0,1.0,40.0,2.0,1.0,43200.0,1,1,4.0,0.0,0.0,0.0,1,5.0,1.0,1,16,2,60000.0,0.0
1.0,1.0,43,1.0,2.0,2.0,1,70.0,1,0.0,4,1,1.0,40.0,2.0,1.0,43200.0,1,1,4.0,0.0,0.0,0.0,1,5.0,1.0,1,9,1,60000.0,0.0
3.0,2.0,57,1.0,3.0,2.0,0,300.0,0,0.0,4,0,1.0,3.0,1.0,3.0,21800.0,2,2,7.0,0.0,0.0,0.0,1,5.0,1.0,1,18,2,150000.0,1.0
3.0,2.0,39,1.0,3.0,2.0,0,300.0,0,0.0,4,0,1.0,3.0,1.0,3.0,21800.0,2,5,7.0,0.0,0.0,0.0,1,5.0,1.0,1,14,1,150000.0,1.0
3.0,2.0,41,1.0,3.0,2.0,1,300.0,0,0.0,4,0,1.0,3.0,1.0,3.0,21800.0,2,3,7.0,0.0,0.0,0.0,1,5.0,1.0,1,16,2,150000.0,1.0
1.0,1.0,59,1.0,4.0,2.0,1,150.0,0,0.0,2,0,1.0,3.0,1.0,3.0,39000.0,2,3,5.0,3.0,1.0,0.0,1,7.0,1.0,1,20,2,50000.0,0.0
1.0,1.0,35,1.0,4.0,2.0,6,150.0,0,0.0,2,0,1.0,3.0,1.0,3.0,39000.0,2,1,5.0,3.0,1.0,0.0,1,7.0,1.0,1,16,1,50000.0,0.0
1.0,1.0,11,1.0,4.0,2.0,0,150.0,0,0.0,2,0,1.0,3.0,1.0,3.0,39000.0,2,5,5.0,3.0,1.0,0.0,1,7.0,1.0,2,8,1,50000.0,0.0
1.0,1.0,9,1.0,4.0,2.0,0,150.0,0,0.0,2,0,1.0,3.0,1.0,3.0,39000.0,2,5,5.0,3.0,1.0,0.0,1,7.0,1.0,2,6,2,50000.0,0.0
1.0,1.0,8,1.0,4.0,2.0,0,150.0,0,0.0,2,0,1.0,3.0,1.0,3.0,39000.0,2,5,5.0,3.0,1.0,0.0,1,7.0,1.0,2,4,1,50000.0,0.0
1.0,1.0,33,1.0,4.0,2.0,0,150.0,0,0.0,2,0,1.0,3.0,1.0,3.0,39000.0,2,1,5.0,3.0,1.0,0.0,1,7.0,1.0,1,16,2,50000.0,0.0
1.0,1.0,76,1.0,3.0,2.0,0,50.0,0,0.0,0,0,0.0,70.0,1.0,6.0,12500.0,2,2,7.0,0.0,0.0,1.0,1,7.0,1.0,1,19,2,105000.0,0.0
